"siteID","date","site.date","ndvi","gazelleThomsons.count","gazelleThomsons.present","topi.count","topi.present","zebra.count","zebra.present","fire","amRivDist","TM100","LriskDry","T50"
"B06","2012-01-01","B062012-01-01",0.755349801068246,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-01-09","B062012-01-09",0.679288094017271,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-01-17","B062012-01-17",0.57744157177307,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-01-25","B062012-01-25",0.522514134087596,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-02-02","B062012-02-02",0.483226773846017,0,0,0,0,16,1,0,4135.914833,0,0.001216255,500
"B06","2012-02-10","B062012-02-10",0.424009461856889,1,1,0,0,47,1,0,4135.914833,0,0.001216255,500
"B06","2012-02-18","B062012-02-18",0.390917018211614,0,0,0,0,118,1,0,4135.914833,0,0.001216255,500
"B06","2012-02-26","B062012-02-26",0.5479298769116,0,0,0,0,26,1,0,4135.914833,0,0.001216255,500
"B06","2012-03-05","B062012-03-05",0.595590975471733,0,0,1,1,6,1,0,4135.914833,0,0.001216255,500
"B06","2012-03-13","B062012-03-13",0.62779623480775,0,0,0,0,2,1,0,4135.914833,0,0.001216255,500
"B06","2012-03-21","B062012-03-21",0.607744784123077,0,0,0,0,1,1,0,4135.914833,0,0.001216255,500
"B06","2012-03-29","B062012-03-29",0.53098116955303,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-04-06","B062012-04-06",0.632265795040099,0,0,0,0,1,1,0,4135.914833,0,0.001216255,500
"B06","2012-04-14","B062012-04-14",0.662315075234511,0,0,0,0,1,1,0,4135.914833,0,0.001216255,500
"B06","2012-04-22","B062012-04-22",0.731640641070524,0,0,0,0,3,1,0,4135.914833,0,0.001216255,500
"B06","2012-04-30","B062012-04-30",0.82844745597856,5,1,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-05-08","B062012-05-08",0.759891494083179,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-05-16","B062012-05-16",0.773198121375222,0,0,0,0,1,1,0,4135.914833,0,0.001216255,500
"B06","2012-05-24","B062012-05-24",0.737366119218997,2,1,3,1,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-06-01","B062012-06-01",0.633354755117522,3,1,0,0,4,1,0,4135.914833,0,0.001216255,500
"B06","2012-06-09","B062012-06-09",0.508532669597975,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-06-17","B062012-06-17",0.500308812892393,0,0,0,0,32,1,0,4135.914833,0,0.001216255,500
"B06","2012-06-25","B062012-06-25",0.490358694850831,0,0,0,0,99,1,0,4135.914833,0,0.001216255,500
"B06","2012-07-03","B062012-07-03",0.455495442244695,1,1,0,0,16,1,0,4135.914833,0,0.001216255,500
"B06","2012-07-11","B062012-07-11",0.397387056323928,0,0,0,0,10,1,0,4135.914833,0,0.001216255,500
"B06","2012-07-19","B062012-07-19",0.355930982170772,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-07-27","B062012-07-27",0.347832380069299,1,1,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-08-04","B062012-08-04",0.335366007189289,1,1,0,0,3,1,0,4135.914833,0,0.001216255,500
"B06","2012-08-12","B062012-08-12",0.322162068073984,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-08-20","B062012-08-20",0.331146235216251,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-08-28","B062012-08-28",0.364050381661886,0,0,0,0,1,1,0,4135.914833,0,0.001216255,500
"B06","2012-09-05","B062012-09-05",0.364050381661886,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-09-13","B062012-09-13",0.45195168399599,0,0,0,0,15,1,0,4135.914833,0,0.001216255,500
"B06","2012-09-21","B062012-09-21",0.449658045858408,0,0,0,0,1,1,0,4135.914833,0,0.001216255,500
"B06","2012-09-29","B062012-09-29",0.420118146904862,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-10-07","B062012-10-07",0.350756045964881,0,0,0,0,47,1,0,4135.914833,0,0.001216255,500
"B06","2012-10-15","B062012-10-15",0.410964149570667,0,0,0,0,37,1,0,4135.914833,0,0.001216255,500
"B06","2012-10-23","B062012-10-23",0.36104160348848,0,0,0,0,35,1,0,4135.914833,0,0.001216255,500
"B06","2012-10-31","B062012-10-31",0.575507905519235,0,0,0,0,27,1,0,4135.914833,0,0.001216255,500
"B06","2012-11-08","B062012-11-08",0.623111574076828,0,0,0,0,11,1,0,4135.914833,0,0.001216255,500
"B06","2012-11-16","B062012-11-16",0.505971264512247,0,0,0,0,9,1,0,4135.914833,0,0.001216255,500
"B06","2012-11-24","B062012-11-24",0.542249030141329,0,0,0,0,10,1,0,4135.914833,0,0.001216255,500
"B06","2012-12-02","B062012-12-02",0.526128765824116,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-12-10","B062012-12-10",0.555433987688666,0,0,0,0,2,1,0,4135.914833,0,0.001216255,500
"B06","2012-12-18","B062012-12-18",0.445398593559612,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B06","2012-12-26","B062012-12-26",0.165814507215884,0,0,0,0,0,0,0,4135.914833,0,0.001216255,500
"B07","2012-01-01","B072012-01-01",0.755713943900499,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-01-09","B072012-01-09",0.703655568705965,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-01-17","B072012-01-17",0.661455552710924,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-01-25","B072012-01-25",0.568238993624829,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-02-02","B072012-02-02",0.478545032067579,0,0,0,0,1,1,0,3908.45593,0,0.001029718,0
"B07","2012-02-10","B072012-02-10",0.434369549844186,2,1,0,0,2,1,0,3908.45593,0,0.001029718,0
"B07","2012-02-18","B072012-02-18",0.385381257489533,0,0,0,0,49,1,0,3908.45593,0,0.001029718,0
"B07","2012-02-26","B072012-02-26",0.473567717436441,4,1,0,0,1,1,0,3908.45593,0,0.001029718,0
"B07","2012-03-05","B072012-03-05",0.569309539600729,0,0,0,0,4,1,0,3908.45593,0,0.001029718,0
"B07","2012-03-13","B072012-03-13",0.598454357251753,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-03-21","B072012-03-21",0.593061830944807,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-03-29","B072012-03-29",0.585946205556397,0,0,1,1,5,1,0,3908.45593,0,0.001029718,0
"B07","2012-04-06","B072012-04-06",0.625766599553481,1,1,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-04-14","B072012-04-14",0.664608236355356,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-04-22","B072012-04-22",0.684848211673938,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-04-30","B072012-04-30",0.732997958364904,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-05-08","B072012-05-08",0.738271019256625,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-05-16","B072012-05-16",0.769236413559816,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-05-24","B072012-05-24",0.762593988709774,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-06-01","B072012-06-01",0.677724288709147,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-06-09","B072012-06-09",0.550942925681992,1,1,0,0,4,1,0,3908.45593,0,0.001029718,0
"B07","2012-06-17","B072012-06-17",0.513158187018196,5,1,0,0,24,1,0,3908.45593,0,0.001029718,0
"B07","2012-06-25","B072012-06-25",0.473593867522608,7,1,0,0,83,1,0,3908.45593,0,0.001029718,0
"B07","2012-07-03","B072012-07-03",0.423522940485073,15,1,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-07-11","B072012-07-11",0.384382559708153,5,1,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-07-19","B072012-07-19",0.333871526756572,26,1,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-07-27","B072012-07-27",0.336708926292304,38,1,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-08-04","B072012-08-04",0.276715889814286,74,1,0,0,0,0,1,3908.45593,0,0.001029718,0
"B07","2012-08-12","B072012-08-12",0.273613328521811,177,1,0,0,1,1,0,3908.45593,0,0.001029718,0
"B07","2012-08-20","B072012-08-20",0.28386133937444,26,1,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-08-28","B072012-08-28",0.315836830398837,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-09-05","B072012-09-05",0.315836830398837,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-09-13","B072012-09-13",0.380875852157889,16,1,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-09-21","B072012-09-21",0.347606150655487,53,1,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-09-29","B072012-09-29",0.330744069878092,158,1,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-10-07","B072012-10-07",0.294355375543504,137,1,0,0,1,1,0,3908.45593,0,0.001029718,0
"B07","2012-10-15","B072012-10-15",0.337743785551761,348,1,0,0,15,1,0,3908.45593,0,0.001029718,0
"B07","2012-10-23","B072012-10-23",0.278372264470203,130,1,0,0,33,1,0,3908.45593,0,0.001029718,0
"B07","2012-10-31","B072012-10-31",0.547532778709363,129,1,0,0,11,1,0,3908.45593,0,0.001029718,0
"B07","2012-11-08","B072012-11-08",0.579586062885329,34,1,0,0,5,1,0,3908.45593,0,0.001029718,0
"B07","2012-11-16","B072012-11-16",0.542223592419772,18,1,0,0,43,1,0,3908.45593,0,0.001029718,0
"B07","2012-11-24","B072012-11-24",0.419978215950537,46,1,0,0,33,1,0,3908.45593,0,0.001029718,0
"B07","2012-12-02","B072012-12-02",0.430720822943552,0,0,0,0,8,1,0,3908.45593,0,0.001029718,0
"B07","2012-12-10","B072012-12-10",0.482134438920043,9,1,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-12-18","B072012-12-18",0.443830905524787,0,0,0,0,0,0,0,3908.45593,0,0.001029718,0
"B07","2012-12-26","B072012-12-26",0.162782097086484,8,1,0,0,2,1,0,3908.45593,0,0.001029718,0
"C09","2012-01-01","C092012-01-01",0.744517836604448,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-01-09","C092012-01-09",0.686457316431085,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-01-17","C092012-01-17",0.598146098733491,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-01-25","C092012-01-25",0.570319041522495,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-02-02","C092012-02-02",0.464007626167709,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-02-10","C092012-02-10",0.394298064109756,0,0,0,0,3,1,0,3693.014555,0,0.001261854,3
"C09","2012-02-18","C092012-02-18",0.357608100904883,0,0,0,0,4,1,0,3693.014555,0,0.001261854,3
"C09","2012-02-26","C092012-02-26",0.467050563712987,0,0,0,0,30,1,0,3693.014555,0,0.001261854,3
"C09","2012-03-05","C092012-03-05",0.427307298424158,0,0,0,0,1,1,0,3693.014555,0,0.001261854,3
"C09","2012-03-13","C092012-03-13",0.458931872702381,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-03-21","C092012-03-21",0.417771278086287,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-03-29","C092012-03-29",0.366768284332244,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-04-06","C092012-04-06",0.548436018129384,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-04-14","C092012-04-14",0.654033856331992,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-04-22","C092012-04-22",0.714348472445441,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-04-30","C092012-04-30",0.591299167821921,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-05-08","C092012-05-08",0.77140952753613,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-05-16","C092012-05-16",0.743688274787256,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-05-24","C092012-05-24",0.772898002155115,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-06-01","C092012-06-01",0.660607886533792,0,0,0,0,2,1,0,3693.014555,0,0.001261854,3
"C09","2012-06-09","C092012-06-09",0.577420311660249,0,0,0,0,7,1,0,3693.014555,0,0.001261854,3
"C09","2012-06-17","C092012-06-17",0.55351382893347,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-06-25","C092012-06-25",0.528056606595593,1,1,0,0,25,1,0,3693.014555,0,0.001261854,3
"C09","2012-07-03","C092012-07-03",0.485633740680861,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-07-11","C092012-07-11",0.463805077403572,3,1,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-07-19","C092012-07-19",0.363627145807556,1,1,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-07-27","C092012-07-27",0.353842264419691,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-08-04","C092012-08-04",0.338391235454151,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-08-12","C092012-08-12",0.345167600723578,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-08-20","C092012-08-20",0.330631358280587,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-08-28","C092012-08-28",0.355511523714638,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-09-05","C092012-09-05",0.355511523714638,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-09-13","C092012-09-13",0.367532540942049,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-09-21","C092012-09-21",0.302034818358962,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-09-29","C092012-09-29",0.274594970972211,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-10-07","C092012-10-07",0.28057466029836,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-10-15","C092012-10-15",0.291742785054869,0,0,0,0,1,1,0,3693.014555,0,0.001261854,3
"C09","2012-10-23","C092012-10-23",0.237265074690536,0,0,0,0,1,1,0,3693.014555,0,0.001261854,3
"C09","2012-10-31","C092012-10-31",0.306637255313723,16,1,0,0,1,1,0,3693.014555,0,0.001261854,3
"C09","2012-11-08","C092012-11-08",0.570288637025688,0,0,0,0,4,1,0,3693.014555,0,0.001261854,3
"C09","2012-11-16","C092012-11-16",0.443429764270495,0,0,0,0,50,1,0,3693.014555,0,0.001261854,3
"C09","2012-11-24","C092012-11-24",0.395266720040474,0,0,0,0,21,1,0,3693.014555,0,0.001261854,3
"C09","2012-12-02","C092012-12-02",0.568386924970929,0,0,0,0,109,1,0,3693.014555,0,0.001261854,3
"C09","2012-12-10","C092012-12-10",0.486359539483247,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-12-18","C092012-12-18",0.47423435046896,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"C09","2012-12-26","C092012-12-26",0.0440851002590901,0,0,0,0,0,0,0,3693.014555,0,0.001261854,3
"D11","2012-01-01","D112012-01-01",0.717395857315107,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-01-09","D112012-01-09",0.664416661758326,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-01-17","D112012-01-17",0.613425064465966,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-01-25","D112012-01-25",0.575510988526345,0,0,3,1,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-02-02","D112012-02-02",0.500644751559002,1,1,0,0,5,1,0,3884.290774,0,0.000487256,0
"D11","2012-02-10","D112012-02-10",0.396639240771853,0,0,0,0,79,1,0,3884.290774,0,0.000487256,0
"D11","2012-02-18","D112012-02-18",0.341180052158396,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-02-26","D112012-02-26",0.451373422420193,0,0,0,0,17,1,0,3884.290774,0,0.000487256,0
"D11","2012-03-05","D112012-03-05",0.466733696000521,0,0,0,0,5,1,0,3884.290774,0,0.000487256,0
"D11","2012-03-13","D112012-03-13",0.570961621480544,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-03-21","D112012-03-21",0.594034375737669,0,0,0,0,56,1,0,3884.290774,0,0.000487256,0
"D11","2012-03-29","D112012-03-29",0.534946583493299,0,0,0,0,2,1,0,3884.290774,0,0.000487256,0
"D11","2012-04-06","D112012-04-06",0.627734976887519,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-04-14","D112012-04-14",0.723781224324194,0,0,0,0,3,1,0,3884.290774,0,0.000487256,0
"D11","2012-04-22","D112012-04-22",0.71441738018553,0,0,0,0,2,1,0,3884.290774,0,0.000487256,0
"D11","2012-04-30","D112012-04-30",0.752077357259369,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-05-08","D112012-05-08",0.743552128173822,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-05-16","D112012-05-16",0.757214760165095,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-05-24","D112012-05-24",0.726794500039424,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-06-01","D112012-06-01",0.56767801650891,1,1,0,0,11,1,0,3884.290774,0,0.000487256,0
"D11","2012-06-09","D112012-06-09",0.492220263976778,0,0,0,0,9,1,0,3884.290774,0,0.000487256,0
"D11","2012-06-17","D112012-06-17",0.423423750366532,20,1,0,0,3,1,0,3884.290774,0,0.000487256,0
"D11","2012-06-25","D112012-06-25",0.390306041464021,8,1,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-07-03","D112012-07-03",0.3410324006199,24,1,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-07-11","D112012-07-11",0.331760054179166,23,1,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-07-19","D112012-07-19",0.29434328610909,20,1,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-07-27","D112012-07-27",0.302701347646272,36,1,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-08-04","D112012-08-04",0.265642775881684,7,1,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-08-12","D112012-08-12",0.275759179202311,2,1,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-08-20","D112012-08-20",0.259233804771347,3,1,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-08-28","D112012-08-28",0.295964125560538,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-09-05","D112012-09-05",0.295964125560538,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-09-13","D112012-09-13",0.323869236702274,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-09-21","D112012-09-21",0.292984560623869,2,1,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-09-29","D112012-09-29",0.284785931244209,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-10-07","D112012-10-07",0.264332404256866,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-10-15","D112012-10-15",0.328909306163555,0,0,0,0,3,1,0,3884.290774,0,0.000487256,0
"D11","2012-10-23","D112012-10-23",0.309423273183549,6,1,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-10-31","D112012-10-31",0.284598988456776,28,1,0,0,16,1,0,3884.290774,0,0.000487256,0
"D11","2012-11-08","D112012-11-08",0.536670203939268,5,1,0,0,2,1,0,3884.290774,0,0.000487256,0
"D11","2012-11-16","D112012-11-16",0.365220369793379,0,0,0,0,68,1,0,3884.290774,0,0.000487256,0
"D11","2012-11-24","D112012-11-24",0.546521101034465,0,0,0,0,124,1,0,3884.290774,0,0.000487256,0
"D11","2012-12-02","D112012-12-02",0.503159112479029,0,0,0,0,26,1,0,3884.290774,0,0.000487256,0
"D11","2012-12-10","D112012-12-10",0.56638086236044,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-12-18","D112012-12-18",0.648251625720049,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"D11","2012-12-26","D112012-12-26",0.213534752440943,0,0,0,0,0,0,0,3884.290774,0,0.000487256,0
"E05","2012-01-01","E052012-01-01",0.806954658021976,0,0,0,0,0,0,0,889.7103308,0,0.006486407,1
"E05","2012-01-09","E052012-01-09",0.653450047440264,0,0,0,0,0,0,0,889.7103308,0,0.006486407,1
"E05","2012-01-17","E052012-01-17",0.641427402496107,0,0,0,0,0,0,0,889.7103308,0,0.006486407,1
"E05","2012-01-25","E052012-01-25",0.569012452427884,0,0,0,0,0,0,0,889.7103308,0,0.006486407,1
"E05","2012-02-02","E052012-02-02",0.451742053608124,0,0,0,0,0,0,0,889.7103308,0,0.006486407,1
"E05","2012-02-10","E052012-02-10",0.376132017444489,6,1,0,0,0,0,0,889.7103308,0,0.006486407,1
